"Date","Price","Open","High","Low","Change %"
"Aug 08, 2014","1,890.24","1,885.70","1,896.49","1,881.99","0.20%"
"Aug 07, 2014","1,886.50","1,885.35","1,891.25","1,880.75","0.02%"
"Aug 06, 2014","1,886.14","1,892.30","1,894.84","1,884.01","-0.39%"
"Aug 05, 2014","1,893.54","1,882.07","1,895.80","1,881.47","0.56%"
"Aug 04, 2014","1,882.96","1,870.00","1,885.03","1,864.99","0.32%"
"Aug 01, 2014","1,876.94","1,876.98","1,888.31","1,867.50","0.01%"
"Jul 31, 2014","1,876.74","1,879.21","1,890.59","1,866.35","-0.26%"
"Jul 30, 2014","1,881.64","1,858.35","1,881.72","1,849.79","1.21%"
"Jul 29, 2014","1,859.13","1,849.41","1,860.11","1,845.99","0.47%"
"Jul 28, 2014","1,850.50","1,849.51","1,854.10","1,846.75","0.04%"
"Jul 25, 2014","1,849.78","1,843.75","1,850.87","1,842.99","0.18%"
"Jul 24, 2014","1,846.50","1,847.22","1,851.75","1,840.05","-0.03%"
"Jul 23, 2014","1,846.99","1,843.50","1,852.28","1,842.25","0.07%"
"Jul 22, 2014","1,845.67","1,856.50","1,857.08","1,841.25","-0.61%"
"Jul 21, 2014","1,857.09","1,868.50","1,869.05","1,853.50","-0.63%"
"Jul 18, 2014","1,868.81","1,872.00","1,878.81","1,866.00","-0.34%"
"Jul 17, 2014","1,875.15","1,869.40","1,877.65","1,864.75","0.39%"
"Jul 16, 2014","1,867.95","1,867.90","1,872.90","1,861.80","-0.03%"
"Jul 15, 2014","1,868.60","1,857.50","1,872.10","1,851.30","0.43%"
"Jul 14, 2014","1,860.60","1,856.73","1,861.89","1,850.09","0.15%"
"Jul 11, 2014","1,857.83","1,857.45","1,860.91","1,846.00","0.07%"
"Jul 10, 2014","1,856.50","1,861.00","1,865.99","1,852.80","-0.14%"
"Jul 09, 2014","1,859.10","1,853.60","1,862.60","1,853.60","0.26%"
"Jul 08, 2014","1,854.25","1,851.00","1,857.75","1,843.80","-0.04%"
"Jul 07, 2014","1,854.90","1,837.50","1,855.10","1,837.50","0.65%"
"Jul 04, 2014","1,843.00","1,843.20","1,851.50","1,837.50","-0.05%"
"Jul 03, 2014","1,843.85","1,857.10","1,863.35","1,838.10","-0.72%"
"Jul 02, 2014","1,857.17","1,860.78","1,863.08","1,850.33","-0.21%"
"Jul 01, 2014","1,860.99","1,878.80","1,879.90","1,854.20","-1.00%"
"Jun 30, 2014","1,879.75","1,879.70","1,884.00","1,873.00","-0.00%"
"Jun 27, 2014","1,879.83","1,879.75","1,887.47","1,875.25","-0.19%"
"Jun 26, 2014","1,883.50","1,879.75","1,888.49","1,876.10","0.12%"
"Jun 25, 2014","1,881.25","1,889.35","1,889.95","1,874.80","-0.46%"
"Jun 24, 2014","1,889.85","1,881.50","1,890.24","1,879.25","0.36%"
"Jun 23, 2014","1,883.00","1,882.50","1,884.70","1,874.75","0.01%"
"Jun 20, 2014","1,882.85","1,881.86","1,890.35","1,876.30","0.02%"
"Jun 19, 2014","1,882.40","1,890.00","1,890.49","1,877.50","-0.43%"
"Jun 18, 2014","1,890.50","1,901.40","1,902.50","1,888.45","-0.62%"
"Jun 17, 2014","1,902.30","1,887.25","1,903.40","1,887.25","0.68%"
"Jun 16, 2014","1,889.50","1,881.60","1,893.49","1,875.99","0.41%"
"Jun 13, 2014","1,881.80","1,874.23","1,881.99","1,869.75","0.44%"
"Jun 12, 2014","1,873.60","1,882.80","1,887.20","1,870.00","-0.51%"
"Jun 11, 2014","1,883.20","1,879.75","1,891.70","1,877.25","0.02%"
"Jun 10, 2014","1,882.85","1,884.85","1,891.95","1,875.50","-0.33%"
"Jun 09, 2014","1,889.00","1,883.50","1,897.85","1,879.60","0.27%"
"Jun 06, 2014","1,883.85","1,891.00","1,893.99","1,881.99","-0.42%"
"Jun 05, 2014","1,891.80","1,897.80","1,898.24","1,889.60","-0.34%"
"Jun 04, 2014","1,898.25","1,897.24","1,902.40","1,892.20","0.02%"
"Jun 03, 2014","1,897.78","1,901.50","1,904.45","1,894.20","-0.27%"
"Jun 02, 2014","1,903.00","1,898.00","1,903.65","1,896.15","0.32%"
"May 30, 2014","1,897.00","1,906.00","1,908.00","1,895.33","-0.50%"
"May 29, 2014","1,906.50","1,913.75","1,914.30","1,901.60","-0.18%"
"May 28, 2014","1,910.00","1,915.95","1,920.80","1,905.50","-0.34%"
"May 27, 2014","1,916.50","1,910.00","1,922.50","1,900.99","0.30%"
"May 26, 2014","1,910.80","1,910.00","1,913.00","1,907.80","0.02%"
"May 23, 2014","1,910.35","1,904.80","1,912.20","1,896.99","0.26%"
"May 22, 2014","1,905.35","1,910.40","1,910.65","1,899.60","-0.28%"
"May 21, 2014","1,910.62","1,920.26","1,921.24","1,905.50","-0.56%"
"May 20, 2014","1,921.41","1,922.45","1,923.63","1,916.45","0.15%"
"May 19, 2014","1,918.50","1,924.50","1,926.49","1,917.25","-0.38%"
"May 16, 2014","1,925.86","1,922.23","1,930.38","1,917.99","-0.02%"
"May 15, 2014","1,926.28","1,922.90","1,932.01","1,914.99","0.25%"
"May 14, 2014","1,921.50","1,922.90","1,935.49","1,916.35","-0.11%"
"May 13, 2014","1,923.64","1,904.30","1,924.25","1,904.30","0.50%"
"May 12, 2014","1,914.09","1,901.00","1,915.91","1,894.05","0.52%"
"May 09, 2014","1,904.15","1,900.70","1,904.90","1,896.00","0.16%"
"May 08, 2014","1,901.10","1,917.55","1,917.61","1,896.85","-0.50%"
"May 07, 2014","1,910.66","1,918.00","1,920.66","1,907.70","-0.39%"
"May 06, 2014","1,918.12","1,923.55","1,924.46","1,914.70","-0.34%"
"May 05, 2014","1,924.62","1,922.29","1,925.67","1,919.49","0.06%"
"May 02, 2014","1,923.43","1,933.00","1,936.41","1,919.75","-0.57%"
"May 01, 2014","1,934.50","1,929.75","1,937.50","1,929.75","-0.08%"
"Apr 30, 2014","1,936.00","1,933.90","1,938.69","1,926.50","0.15%"
"Apr 29, 2014","1,933.17","1,937.89","1,938.57","1,928.49","-0.29%"
"Apr 28, 2014","1,938.80","1,942.44","1,943.45","1,927.00","-0.20%"
"Apr 25, 2014","1,942.75","1,937.19","1,946.34","1,937.19","0.28%"
"Apr 24, 2014","1,937.40","1,934.50","1,939.56","1,926.70","0.05%"
"Apr 23, 2014","1,936.50","1,931.85","1,941.09","1,927.15","0.13%"
"Apr 22, 2014","1,934.00","1,919.23","1,934.74","1,918.50","0.79%"
"Apr 21, 2014","1,918.80","1,929.00","1,929.30","1,917.35","-0.55%"
"Apr 18, 2014","1,929.50","1,928.50","1,930.50","1,928.00","0.00%"
"Apr 17, 2014","1,929.50","1,928.97","1,929.83","1,926.00","-0.10%"
"Apr 16, 2014","1,931.50","1,930.62","1,937.99","1,924.99","-0.18%"
"Apr 15, 2014","1,935.02","1,925.23","1,936.38","1,920.25","0.48%"
"Apr 14, 2014","1,925.84","1,927.00","1,930.61","1,919.99","-0.07%"
"Apr 11, 2014","1,927.25","1,917.50","1,930.74","1,917.00","0.48%"
"Apr 10, 2014","1,918.00","1,930.00","1,930.50","1,914.85","-0.54%"
"Apr 09, 2014","1,928.41","1,932.15","1,938.56","1,919.00","-0.25%"
"Apr 08, 2014","1,933.22","1,929.00","1,933.86","1,912.85","-0.02%"
"Apr 07, 2014","1,933.54","1,950.70","1,966.52","1,929.05","-0.89%"
"Apr 04, 2014","1,951.00","1,966.00","1,968.50","1,943.40","-0.84%"
"Apr 03, 2014","1,967.61","1,963.55","1,971.81","1,959.10","0.16%"
"Apr 02, 2014","1,964.45","1,959.00","1,966.78","1,955.55","0.19%"
"Apr 01, 2014","1,960.75","1,969.00","1,986.00","1,953.15","-0.57%"
"Mar 31, 2014","1,971.94","1,968.00","1,972.81","1,963.80","0.33%"
"Mar 28, 2014","1,965.53","1,966.23","1,970.97","1,952.70","0.05%"
"Mar 27, 2014","1,964.49","1,970.00","1,972.66","1,957.65","-0.46%"
"Mar 26, 2014","1,973.50","1,978.00","1,988.15","1,962.70","-0.25%"
"Mar 25, 2014","1,978.50","1,995.00","1,995.50","1,970.20","-0.88%"
"Mar 24, 2014","1,996.00","1,994.59","1,996.00","1,990.00","0.05%"
"Mar 21, 2014","1,995.04","1,990.00","1,996.81","1,980.45","0.10%"
"Mar 20, 2014","1,993.00","2,009.00","2,020.39","1,985.80","-0.83%"
"Mar 19, 2014","2,009.67","2,031.00","2,036.34","2,002.25","-1.05%"
"Mar 18, 2014","2,031.00","2,033.00","2,039.84","2,025.28","-0.15%"
"Mar 17, 2014","2,034.00","2,041.20","2,042.20","2,027.35","-0.39%"
"Mar 14, 2014","2,041.91","2,047.00","2,052.07","2,034.00","-0.33%"
"Mar 13, 2014","2,048.62","2,047.87","2,049.01","2,035.30","0.10%"
"Mar 12, 2014","2,046.56","2,044.00","2,051.59","2,040.25","0.09%"
"Mar 11, 2014","2,044.80","2,041.00","2,046.99","2,033.90","0.16%"
"Mar 10, 2014","2,041.60","2,037.00","2,045.04","2,033.49","0.22%"
"Mar 07, 2014","2,037.15","2,031.00","2,039.49","2,025.75","0.22%"
"Mar 06, 2014","2,032.63","2,039.00","2,046.00","2,021.35","-0.34%"
"Mar 05, 2014","2,039.54","2,047.00","2,049.10","2,034.00","-0.43%"
"Mar 04, 2014","2,048.31","2,053.08","2,053.91","2,039.99","-0.26%"
"Mar 03, 2014","2,053.60","2,045.99","2,055.94","2,045.00","0.47%"
"Feb 28, 2014","2,044.00","2,052.75","2,056.81","2,040.20","-0.45%"
"Feb 27, 2014","2,053.23","2,051.50","2,065.03","2,044.05","-0.01%"
"Feb 26, 2014","2,053.50","2,043.29","2,059.59","2,040.99","0.49%"
"Feb 25, 2014","2,043.50","2,042.74","2,052.25","2,037.00","0.02%"
"Feb 24, 2014","2,042.99","2,042.00","2,052.20","2,034.30","-0.07%"
"Feb 21, 2014","2,044.50","2,044.83","2,050.00","2,034.70","-0.02%"
"Feb 20, 2014","2,044.92","2,043.48","2,065.99","2,038.05","-0.20%"
"Feb 19, 2014","2,049.12","2,030.73","2,050.15","2,027.74","1.03%"
"Feb 18, 2014","2,028.30","2,014.99","2,036.50","2,014.99","0.56%"
"Feb 17, 2014","2,017.00","2,015.75","2,018.54","2,008.99","0.01%"
"Feb 14, 2014","2,016.75","2,029.00","2,034.00","2,012.00","-0.67%"
"Feb 13, 2014","2,030.27","2,031.33","2,037.99","2,024.60","-0.01%"
"Feb 12, 2014","2,030.50","2,037.00","2,037.01","2,023.05","-0.30%"
"Feb 11, 2014","2,036.54","2,046.04","2,047.16","2,032.50","-0.65%"
"Feb 10, 2014","2,049.88","2,049.00","2,053.35","2,046.20","0.09%"
"Feb 07, 2014","2,048.00","2,042.04","2,054.24","2,032.00","0.20%"
"Feb 06, 2014","2,044.00","2,048.49","2,061.19","2,035.60","-0.29%"
"Feb 05, 2014","2,050.00","2,039.34","2,057.19","2,030.05","0.73%"
"Feb 04, 2014","2,035.20","2,041.99","2,050.49","2,030.55","-0.55%"
"Feb 03, 2014","2,046.50","2,014.40","2,058.70","2,005.50","1.52%"
"Jan 31, 2014","2,015.92","2,010.99","2,027.88","2,010.00","0.24%"
"Jan 30, 2014","2,011.00","2,002.00","2,014.79","1,999.50","0.20%"
"Jan 29, 2014","2,007.00","2,002.22","2,023.99","1,998.50","0.23%"
"Jan 28, 2014","2,002.34","2,007.69","2,007.81","1,988.00","-0.28%"
"Jan 27, 2014","2,008.00","1,993.79","2,009.49","1,981.60","0.67%"
"Jan 24, 2014","1,994.68","1,995.83","2,008.00","1,989.30","-0.16%"
"Jan 23, 2014","1,997.82","1,988.63","2,000.24","1,980.50","0.46%"
"Jan 22, 2014","1,988.62","1,985.00","1,991.94","1,970.75","0.13%"
"Jan 21, 2014","1,985.99","1,964.19","1,988.94","1,963.55","1.11%"
"Jan 20, 2014","1,964.17","1,963.17","1,964.17","1,963.17","0.00%"
"Jan 17, 2014","1,964.16","1,949.09","1,966.28","1,941.99","0.75%"
"Jan 16, 2014","1,949.49","1,942.20","1,952.24","1,941.35","0.35%"
"Jan 15, 2014","1,942.72","1,938.44","1,944.12","1,930.75","0.30%"
"Jan 14, 2014","1,937.00","1,928.20","1,939.60","1,924.00","0.43%"
"Jan 13, 2014","1,928.66","1,924.31","1,929.38","1,915.99","0.21%"
"Jan 10, 2014","1,924.59","1,932.88","1,936.09","1,921.25","-0.41%"
"Jan 09, 2014","1,932.50","1,934.49","1,938.34","1,927.00","-0.12%"
"Jan 08, 2014","1,934.84","1,928.64","1,936.08","1,924.00","0.28%"
"Jan 07, 2014","1,929.50","1,931.49","1,934.40","1,924.90","-0.43%"
"Jan 06, 2014","1,937.80","1,937.05","1,942.25","1,935.35","-0.01%"
"Jan 03, 2014","1,937.97","1,935.99","1,939.14","1,931.50","-0.17%"
"Jan 02, 2014","1,941.29","1,929.50","1,943.50","1,924.99","0.58%"
"Jan 01, 2014","1,930.00","1,929.00","1,930.00","1,929.00","0.00%"
"Dec 31, 2013","1,930.00","1,931.00","1,932.00","1,928.00","0.07%"
"Dec 30, 2013","1,928.62","1,926.00","1,934.84","1,920.00","-0.03%"
"Dec 27, 2013","1,929.12","1,917.00","1,930.53","1,916.30","0.54%"
"Dec 26, 2013","1,918.67","1,919.30","1,926.42","1,911.99","-0.14%"
"Dec 25, 2013","1,921.39","1,920.83","1,921.39","1,920.83","0.00%"
"Dec 24, 2013","1,921.39","1,925.63","1,926.56","1,914.85","-0.22%"
"Dec 23, 2013","1,925.72","1,932.00","1,934.14","1,918.50","-0.38%"
"Dec 20, 2013","1,933.00","1,938.53","1,944.09","1,923.35","-0.31%"
"Dec 19, 2013","1,938.97","1,942.98","1,948.76","1,935.50","-0.22%"
"Dec 18, 2013","1,943.24","1,941.55","1,948.45","1,939.00","0.07%"
"Dec 17, 2013","1,941.97","1,930.78","1,943.72","1,926.26","0.43%"
"Dec 16, 2013","1,933.75","1,930.78","1,938.74","1,929.99","0.10%"
"Dec 13, 2013","1,931.78","1,935.63","1,936.16","1,925.65","-0.11%"
"Dec 12, 2013","1,933.87","1,933.00","1,939.58","1,928.90","0.02%"
"Dec 11, 2013","1,933.40","1,933.79","1,938.89","1,929.65","-0.04%"
"Dec 10, 2013","1,934.22","1,933.84","1,938.37","1,920.59","0.02%"
"Dec 09, 2013","1,933.80","1,931.79","1,936.99","1,926.54","0.08%"
"Dec 06, 2013","1,932.30","1,938.82","1,947.94","1,928.55","-0.41%"
"Dec 05, 2013","1,940.19","1,943.99","1,947.30","1,934.40","-0.46%"
"Dec 04, 2013","1,949.12","1,941.74","1,951.22","1,939.50","0.23%"
"Dec 03, 2013","1,944.58","1,933.00","1,946.42","1,930.50","0.57%"
"Dec 02, 2013","1,933.63","1,929.99","1,936.06","1,929.50","0.10%"
"Nov 29, 2013","1,931.75","1,927.00","1,934.25","1,927.00","0.22%"
"Nov 28, 2013","1,927.52","1,927.77","1,927.90","1,927.39","0.01%"
"Nov 27, 2013","1,927.33","1,926.00","1,930.02","1,924.99","0.03%"
"Nov 26, 2013","1,926.77","1,924.39","1,928.71","1,919.99","0.09%"
"Nov 25, 2013","1,925.00","1,928.54","1,931.69","1,923.30","-0.21%"
"Nov 22, 2013","1,929.09","1,929.55","1,933.35","1,925.14","-0.06%"
"Nov 21, 2013","1,930.17","1,927.25","1,935.38","1,927.00","0.10%"
"Nov 20, 2013","1,928.30","1,920.00","1,929.72","1,915.95","0.41%"
"Nov 19, 2013","1,920.40","1,917.50","1,922.29","1,914.99","0.13%"
"Nov 18, 2013","1,917.83","1,917.10","1,919.12","1,909.20","0.03%"
"Nov 15, 2013","1,917.28","1,924.70","1,925.47","1,914.33","-0.43%"
"Nov 14, 2013","1,925.49","1,933.28","1,935.45","1,923.55","-0.46%"
"Nov 13, 2013","1,934.45","1,934.20","1,935.95","1,927.55","-0.01%"
"Nov 12, 2013","1,934.59","1,922.00","1,936.09","1,921.95","0.60%"
"Nov 11, 2013","1,923.00","1,922.00","1,923.00","1,921.75","0.00%"
"Nov 08, 2013","1,923.00","1,927.79","1,941.05","1,919.70","-0.30%"
"Nov 07, 2013","1,928.82","1,918.00","1,929.38","1,913.40","0.55%"
"Nov 06, 2013","1,918.23","1,920.28","1,922.22","1,910.41","-0.16%"
"Nov 05, 2013","1,921.40","1,902.60","1,922.39","1,899.99","1.10%"
"Nov 04, 2013","1,900.50","1,903.00","1,903.50","1,894.00","-0.16%"
"Nov 01, 2013","1,903.50","1,892.00","1,904.99","1,889.99","0.59%"
"Oct 31, 2013","1,892.30","1,882.94","1,893.09","1,882.00","0.49%"
"Oct 30, 2013","1,883.10","1,882.69","1,884.64","1,877.99","-0.01%"
"Oct 29, 2013","1,883.28","1,883.10","1,887.80","1,880.70","-0.06%"
"Oct 28, 2013","1,884.41","1,882.58","1,885.81","1,877.99","0.09%"
"Oct 25, 2013","1,882.79","1,882.44","1,885.91","1,876.99","0.09%"
"Oct 24, 2013","1,881.19","1,882.00","1,886.25","1,877.99","-0.07%"
"Oct 23, 2013","1,882.50","1,879.40","1,884.69","1,878.90","0.13%"
"Oct 22, 2013","1,880.00","1,883.55","1,885.90","1,875.45","-0.24%"
"Oct 21, 2013","1,884.49","1,881.23","1,887.86","1,875.99","0.21%"
"Oct 18, 2013","1,880.50","1,877.30","1,884.09","1,875.85","0.12%"
"Oct 17, 2013","1,878.21","1,881.40","1,884.27","1,876.50","-0.32%"
"Oct 16, 2013","1,884.27","1,885.75","1,885.88","1,875.15","0.07%"
"Oct 15, 2013","1,882.89","1,880.98","1,885.91","1,875.99","-0.02%"
"Oct 14, 2013","1,883.25","1,881.00","1,883.25","1,880.78","0.11%"
"Oct 11, 2013","1,881.26","1,886.00","1,888.61","1,877.00","-0.29%"
"Oct 10, 2013","1,886.66","1,891.49","1,892.55","1,881.05","-0.27%"
"Oct 09, 2013","1,891.80","1,889.20","1,897.30","1,886.00","0.12%"
"Oct 08, 2013","1,889.60","1,887.00","1,894.59","1,879.51","0.13%"
"Oct 07, 2013","1,887.12","1,885.98","1,888.68","1,881.60","0.02%"
"Oct 04, 2013","1,886.83","1,891.07","1,892.03","1,881.40","-0.22%"
"Oct 03, 2013","1,890.95","1,885.12","1,895.50","1,883.30","0.15%"
"Oct 02, 2013","1,888.20","1,891.60","1,892.46","1,878.75","-0.49%"
"Oct 01, 2013","1,897.45","1,906.00","1,911.85","1,888.10","-0.75%"
"Sep 30, 2013","1,911.80","1,907.00","1,919.79","1,902.50","0.17%"
"Sep 27, 2013","1,908.50","1,903.00","1,920.43","1,902.70","0.16%"
"Sep 26, 2013","1,905.50","1,893.07","1,907.50","1,889.99","0.63%"
"Sep 25, 2013","1,893.49","1,889.21","1,897.15","1,887.24","0.18%"
"Sep 24, 2013","1,890.00","1,891.73","1,895.70","1,884.10","-0.07%"
"Sep 23, 2013","1,891.29","1,894.00","1,899.59","1,887.99","-0.25%"
"Sep 20, 2013","1,895.97","1,887.13","1,897.26","1,880.75","0.40%"
"Sep 19, 2013","1,888.45","1,907.19","1,913.08","1,879.60","-0.95%"
"Sep 18, 2013","1,906.59","1,914.90","1,916.98","1,905.00","-0.52%"
"Sep 17, 2013","1,916.50","1,919.95","1,922.17","1,909.70","-0.17%"
"Sep 16, 2013","1,919.71","1,922.88","1,923.99","1,905.50","-0.19%"
"Sep 13, 2013","1,923.37","1,918.32","1,924.47","1,914.00","0.14%"
"Sep 12, 2013","1,920.64","1,919.00","1,923.49","1,916.00","0.06%"
"Sep 11, 2013","1,919.41","1,935.81","1,936.91","1,918.00","-0.89%"
"Sep 10, 2013","1,936.60","1,943.70","1,945.05","1,932.70","-0.41%"
"Sep 09, 2013","1,944.66","1,950.10","1,950.11","1,942.40","-0.29%"
"Sep 06, 2013","1,950.28","1,956.76","1,957.80","1,937.00","-0.36%"
"Sep 05, 2013","1,957.38","1,939.75","1,958.56","1,937.91","0.88%"
"Sep 04, 2013","1,940.30","1,945.90","1,946.59","1,932.75","-0.25%"
"Sep 03, 2013","1,945.25","1,932.05","1,950.50","1,932.05","0.37%"
"Sep 02, 2013","1,938.00","1,932.33","1,938.00","1,932.05","0.26%"
"Aug 30, 2013","1,932.92","1,941.89","1,943.59","1,927.70","-0.45%"
"Aug 29, 2013","1,941.62","1,939.48","1,945.79","1,936.99","0.13%"
"Aug 28, 2013","1,939.16","1,939.23","1,944.01","1,933.05","0.00%"
"Aug 27, 2013","1,939.10","1,925.33","1,941.39","1,924.80","0.69%"
"Aug 26, 2013","1,925.80","1,916.84","1,928.24","1,909.50","0.45%"
"Aug 23, 2013","1,917.20","1,915.93","1,917.51","1,903.60","0.07%"
"Aug 22, 2013","1,915.80","1,925.83","1,931.85","1,912.05","-0.53%"
"Aug 21, 2013","1,926.04","1,922.09","1,935.20","1,920.99","0.23%"
"Aug 20, 2013","1,921.55","1,921.00","1,927.91","1,916.40","-0.08%"
"Aug 19, 2013","1,923.00","1,911.68","1,923.00","1,909.50","0.56%"
"Aug 16, 2013","1,912.24","1,901.53","1,913.60","1,892.99","0.58%"
"Aug 15, 2013","1,901.30","1,889.79","1,908.06","1,887.09","0.60%"
"Aug 14, 2013","1,889.97","1,881.55","1,890.67","1,877.00","0.41%"
"Aug 13, 2013","1,882.17","1,876.15","1,884.32","1,873.75","0.30%"
"Aug 12, 2013","1,876.59","1,872.99","1,876.59","1,864.50","0.19%"
"Aug 09, 2013","1,873.05","1,875.00","1,878.55","1,870.35","-0.21%"
"Aug 08, 2013","1,876.97","1,879.10","1,879.32","1,875.00","-0.16%"
"Aug 07, 2013","1,880.00","1,879.73","1,884.00","1,878.00","0.00%"
"Aug 06, 2013","1,879.94","1,882.40","1,883.95","1,878.35","-0.18%"
"Aug 05, 2013","1,883.24","1,889.23","1,889.33","1,881.15","-0.33%"
"Aug 02, 2013","1,889.44","1,899.00","1,899.75","1,886.33","-0.52%"
"Aug 01, 2013","1,899.24","1,893.53","1,900.99","1,887.00","0.20%"
"Jul 31, 2013","1,895.50","1,888.93","1,898.49","1,888.93","0.28%"
"Jul 30, 2013","1,890.16","1,888.98","1,892.62","1,884.05","0.06%"
"Jul 29, 2013","1,889.12","1,885.40","1,891.28","1,882.70","0.18%"
"Jul 26, 2013","1,885.80","1,887.44","1,890.39","1,879.83","-0.11%"
"Jul 25, 2013","1,887.84","1,891.64","1,893.79","1,881.15","-0.23%"
"Jul 24, 2013","1,892.10","1,889.00","1,895.06","1,884.10","0.15%"
"Jul 23, 2013","1,889.30","1,882.00","1,890.03","1,877.99","0.37%"
"Jul 22, 2013","1,882.34","1,881.39","1,886.34","1,873.99","0.01%"
"Jul 19, 2013","1,882.07","1,884.49","1,891.67","1,878.50","-0.15%"
"Jul 18, 2013","1,884.85","1,875.99","1,886.38","1,874.50","0.46%"
"Jul 17, 2013","1,876.14","1,879.74","1,880.18","1,866.15","-0.21%"
"Jul 16, 2013","1,880.06","1,883.99","1,884.43","1,871.20","-0.24%"
"Jul 15, 2013","1,884.60","1,904.99","1,905.39","1,881.20","-1.07%"
"Jul 12, 2013","1,905.07","1,909.71","1,913.57","1,899.00","-0.29%"
"Jul 11, 2013","1,910.70","1,921.38","1,921.43","1,906.00","-0.45%"
"Jul 10, 2013","1,919.28","1,920.20","1,923.72","1,913.55","-0.09%"
"Jul 09, 2013","1,921.00","1,926.00","1,927.50","1,915.35","-0.27%"
"Jul 08, 2013","1,926.22","1,928.43","1,931.72","1,919.85","-0.14%"
"Jul 05, 2013","1,928.86","1,914.20","1,930.02","1,911.50","0.74%"
"Jul 04, 2013","1,914.60","1,914.20","1,914.60","1,914.20","-0.01%"
"Jul 03, 2013","1,914.78","1,913.35","1,920.53","1,909.50","0.02%"
"Jul 02, 2013","1,914.32","1,919.50","1,930.22","1,911.00","-0.37%"
"Jul 01, 2013","1,921.50","1,920.35","1,931.50","1,919.50","-0.01%"
"Jun 28, 2013","1,921.68","1,922.15","1,935.33","1,918.15","-0.06%"
"Jun 27, 2013","1,922.78","1,930.00","1,930.39","1,916.15","-0.40%"
"Jun 26, 2013","1,930.50","1,924.00","1,933.49","1,911.50","0.30%"
"Jun 25, 2013","1,924.70","1,940.20","1,940.41","1,921.30","-0.81%"
"Jun 24, 2013","1,940.50","1,937.00","1,948.50","1,932.00","0.15%"
"Jun 21, 2013","1,937.55","1,939.00","1,948.53","1,931.09","-0.10%"
"Jun 20, 2013","1,939.45","1,895.25","1,944.60","1,895.05","2.28%"
"Jun 19, 2013","1,896.28","1,903.55","1,905.23","1,895.00","-0.43%"
"Jun 18, 2013","1,904.55","1,886.89","1,907.25","1,886.35","0.92%"
"Jun 17, 2013","1,887.12","1,881.89","1,887.71","1,872.99","0.27%"
"Jun 14, 2013","1,882.00","1,891.00","1,892.30","1,875.80","-0.51%"
"Jun 13, 2013","1,891.64","1,897.20","1,903.84","1,885.50","-0.33%"
"Jun 12, 2013","1,897.85","1,904.45","1,905.05","1,891.30","-0.39%"
"Jun 11, 2013","1,905.35","1,891.20","1,913.65","1,891.20","0.26%"
"Jun 10, 2013","1,900.50","1,891.00","1,906.75","1,891.00","0.47%"
"Jun 07, 2013","1,891.60","1,903.70","1,908.59","1,890.25","-0.69%"
"Jun 06, 2013","1,904.74","1,900.00","1,914.46","1,897.75","0.24%"
"Jun 05, 2013","1,900.22","1,894.08","1,904.22","1,885.80","0.31%"
"Jun 04, 2013","1,894.38","1,901.70","1,904.81","1,891.00","-0.30%"
"Jun 03, 2013","1,900.00","1,901.70","1,906.00","1,899.00","-0.19%"
"May 31, 2013","1,903.62","1,890.20","1,920.97","1,888.75","0.67%"
"May 30, 2013","1,890.92","1,892.69","1,896.14","1,886.60","-0.10%"
"May 29, 2013","1,892.76","1,898.00","1,899.78","1,887.50","-0.29%"
"May 28, 2013","1,898.30","1,886.49","1,902.93","1,876.45","0.57%"
"May 27, 2013","1,887.50","1,878.15","1,893.00","1,876.45","0.46%"
"May 24, 2013","1,878.82","1,864.99","1,884.32","1,862.00","0.69%"
"May 23, 2013","1,866.00","1,855.20","1,867.64","1,853.75","0.51%"
"May 22, 2013","1,856.50","1,846.76","1,859.00","1,843.10","0.47%"
"May 21, 2013","1,847.76","1,841.90","1,849.07","1,840.50","0.26%"
"May 20, 2013","1,842.90","1,842.41","1,844.69","1,839.00","0.03%"
"May 17, 2013","1,842.27","1,839.25","1,844.34","1,837.00","0.12%"
"May 16, 2013","1,840.15","1,843.71","1,845.39","1,836.65","-0.26%"
"May 15, 2013","1,844.96","1,838.45","1,845.70","1,838.45","0.32%"
"May 14, 2013","1,839.05","1,832.85","1,841.60","1,830.99","0.28%"
"May 13, 2013","1,834.00","1,833.05","1,837.75","1,832.85","0.03%"
"May 10, 2013","1,833.45","1,829.30","1,836.89","1,828.70","0.18%"
"May 09, 2013","1,830.10","1,830.00","1,837.49","1,827.00","-0.03%"
"May 08, 2013","1,830.60","1,826.60","1,832.99","1,824.50","0.18%"
"May 07, 2013","1,827.40","1,828.00","1,836.00","1,821.50","-0.07%"
"May 06, 2013","1,828.60","1,834.03","1,836.79","1,827.50","-0.31%"
"May 03, 2013","1,834.25","1,838.00","1,840.21","1,832.65","-0.21%"
"May 02, 2013","1,838.10","1,824.49","1,839.85","1,824.25","0.69%"
"May 01, 2013","1,825.49","1,824.49","1,825.49","1,824.49","0.02%"
"Apr 30, 2013","1,825.09","1,826.40","1,830.54","1,822.99","-0.12%"
"Apr 29, 2013","1,827.20","1,833.40","1,834.70","1,824.50","-0.36%"
"Apr 26, 2013","1,833.80","1,829.71","1,836.90","1,828.70","0.13%"
"Apr 25, 2013","1,831.37","1,835.70","1,836.95","1,827.50","-0.28%"
"Apr 24, 2013","1,836.50","1,836.95","1,841.29","1,831.42","-0.07%"
"Apr 23, 2013","1,837.75","1,837.96","1,846.40","1,832.80","-0.04%"
